time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-16T13:37:22.510Z,35.5343333,-117.424,2.05,1.58,ml,29,46,0.0494,0.19,ci,ci38975480,2019-08-16T13:48:38.260Z,"25km ESE of Ridgecrest, CA",earthquake,0.21,0.31,0.18,26,automatic,ci,ci
2019-08-16T13:31:29.800Z,35.6138333,-117.4553333,8.59,1.2,ml,24,74,0.02784,0.19,ci,ci38975456,2019-08-16T13:35:07.362Z,"18km SSW of Searles Valley, CA",earthquake,0.31,0.53,0.24,15,automatic,ci,ci
2019-08-16T13:30:56.412Z,37.9984,-98.0613,5,2.6,mb_lg,,181,0.664,0.5,us,us600055ya,2019-08-17T13:25:09.655Z,"11km WSW of South Hutchinson, Kansas",earthquake,3.7,1.5,0.085,36,reviewed,us,us
2019-08-16T13:30:15.375Z,38.3323,-118.9192,11,0.7,ml,5,189.23,0.335,0.1142,nn,nn00700031,2019-08-27T00:57:27.793Z,"28km ENE of Bridgeport, California",earthquake,,33.6,0.05,2,reviewed,nn,nn
2019-08-16T13:28:23.370Z,34.84066667,-97.62633333,12.23,2.13,ml,50,48,0.07828463788,0.37,ok,ok2019pztw,2019-08-17T00:15:48.677Z,"1km WNW of Lindsay, Oklahoma",earthquake,,1.4,0.2,11,reviewed,ok,ok
2019-08-16T13:27:18.317Z,66.2142,-157.2042,0,1.2,ml,,,,0.56,ak,ak019ahafl7c,2019-08-16T13:35:38.146Z,"78km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-16T13:26:54.990Z,35.9235,-117.709,1.49,0.55,ml,7,85,0.05344,0.14,ci,ci38975448,2019-08-16T13:30:38.765Z,"18km E of Little Lake, CA",earthquake,0.43,1,0.205,2,automatic,ci,ci
2019-08-16T13:24:27.600Z,45.8628333,-111.3733333,3.99,1.1,ml,10,113,0.309,0.13,mb,mb80357759,2019-08-16T14:20:22.680Z,"3km WNW of Manhattan, Montana",earthquake,0.49,8.47,0.029,3,reviewed,mb,mb
2019-08-16T13:24:13.100Z,36.1171667,-117.8856667,1.92,1.06,ml,12,193,0.02495,0.14,ci,ci38975440,2019-08-16T13:27:48.062Z,"10km NE of Coso Junction, CA",earthquake,0.64,0.27,0.164,13,automatic,ci,ci
2019-08-16T13:18:19.830Z,35.5178333,-117.409,8.73,1.43,ml,25,54,0.03696,0.18,ci,ci38975424,2019-08-16T13:29:29.280Z,"26km NE of Johannesburg, CA",earthquake,0.29,0.59,0.193,20,automatic,ci,ci
2019-08-16T13:17:51.501Z,63.1101,-149.7833,81.9,2.2,ml,,,,0.77,ak,ak019ahadikg,2019-08-16T13:31:46.333Z,"52km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-08-16T13:14:28.742Z,38.3341,-118.9067,6.3,0.6,ml,4,300.96,0.326,0.0753,nn,nn00700028,2019-08-17T02:07:16.268Z,"29km ENE of Bridgeport, California",earthquake,,23.2,,,reviewed,nn,nn
2019-08-16T13:11:01.380Z,35.6508333,-117.485,8.45,1.34,ml,21,52,0.05148,0.19,ci,ci38975408,2019-08-16T13:14:45.669Z,"15km SSW of Searles Valley, CA",earthquake,0.34,0.61,0.142,17,automatic,ci,ci
2019-08-16T13:10:49.256Z,38.008,-98.0732,5,3.1,mb_lg,,181,0.651,0.79,us,us600055xu,2019-08-17T13:23:58.978Z,"11km W of South Hutchinson, Kansas",earthquake,5.5,2,0.049,108,reviewed,us,us
2019-08-16T13:09:36.960Z,35.844,-117.4741667,1.9,0.87,ml,24,76,0.1041,0.13,ci,ci38975400,2019-08-17T00:36:56.690Z,"11km NW of Searles Valley, CA",earthquake,0.18,0.29,0.193,10,reviewed,ci,ci
2019-08-16T13:09:17.255Z,61.542,-149.7908,33.7,0.9,ml,,,,0.97,ak,ak019ahabq8d,2019-08-16T13:12:11.486Z,"9km ENE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-16T13:04:48.347Z,62.8842,-151.1837,118.2,2,ml,,,,0.36,ak,ak019ahaaqf3,2019-08-16T13:10:30.767Z,"83km NW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-16T13:03:57.180Z,34.0286667,-117.2546667,16.19,1.06,ml,26,90,0.08148,0.16,ci,ci38975384,2019-08-16T13:33:12.876Z,"2km SSE of Loma Linda, CA",earthquake,0.26,0.59,0.229,27,reviewed,ci,ci
2019-08-16T13:03:34.724Z,61.2202,-152.0748,120.3,1.7,ml,,,,0.53,ak,ak019ahaahjz,2019-08-16T13:08:49.602Z,"72km NW of Nikiski, Alaska",earthquake,,1.5,,,automatic,ak,ak
2019-08-16T13:00:35.680Z,35.9028333,-117.672,9.64,0.99,ml,15,85,0.04827,0.12,ci,ci38975376,2019-08-16T13:04:20.767Z,"22km E of Little Lake, CA",earthquake,0.26,0.53,0.22,12,automatic,ci,ci
2019-08-16T12:59:10.388Z,38.0101,-97.9879,5,4.2,mwr,,186,0.702,0.29,us,us600055xa,2019-08-22T14:55:38.406Z,"4km WSW of South Hutchinson, Kansas",earthquake,1.5,1.9,0.037,71,reviewed,us,us
2019-08-16T12:55:53.440Z,35.79,-117.6073333,6.49,1.29,ml,23,108,0.0269,0.2,ci,ci38975368,2019-08-16T12:59:37.516Z,"18km W of Searles Valley, CA",earthquake,0.35,0.85,0.171,18,automatic,ci,ci
2019-08-16T12:55:03.040Z,36.0456667,-117.8415,4.09,0.84,ml,8,184,0.06838,0.13,ci,ci38975360,2019-08-16T12:58:41.508Z,"10km E of Coso Junction, CA",earthquake,0.63,0.55,0.076,6,automatic,ci,ci
2019-08-16T12:41:10.460Z,33.1703333,-116.0955,8.49,1.02,ml,33,93,0.06246,0.3,ci,ci38975312,2019-08-16T12:44:44.412Z,"4km NE of Ocotillo Wells, CA",earthquake,0.5,1.5,0.173,25,automatic,ci,ci
2019-08-16T12:36:11.410Z,35.13633333,-95.36566667,11.23,2.23,ml,42,130,0.8476336654,0.23,ok,ok2019pzsd,2019-08-16T20:39:04.445Z,"1km NNE of Quinton, Oklahoma",earthquake,,4,0.22,7,reviewed,ok,ok
2019-08-16T12:35:27.050Z,35.9616667,-117.407,1.84,1.58,ml,18,82,0.1169,0.17,ci,ci38975304,2019-08-16T12:39:16.388Z,"22km N of Searles Valley, CA",earthquake,0.43,0.67,0.134,21,automatic,ci,ci
2019-08-16T12:34:22.020Z,35.8946667,-117.7396667,5.87,0.86,ml,16,61,0.08362,0.22,ci,ci38975296,2019-08-16T12:37:57.321Z,"16km ESE of Little Lake, CA",earthquake,0.4,1.12,0.2,13,automatic,ci,ci
2019-08-16T12:31:49.140Z,46.2433333333333,-122.487833333333,14.8,0.3,ml,9,294,,0.32,uw,uw61545247,2019-08-16T15:24:12.630Z,"32km E of Castle Rock, Washington",earthquake,1.7,1.83,0.0832693490688305,7,reviewed,uw,uw
2019-08-16T12:30:21.480Z,32.6246667,-115.5706667,12.44,1.41,ml,19,147,0.07967,0.34,ci,ci37423733,2019-08-16T15:09:10.453Z,"5km NNE of Progreso, B.C., MX",earthquake,0.78,1.17,0.122,11,reviewed,ci,ci
2019-08-16T12:30:07.210Z,33.3378333,-115.7921667,4.38,1.31,ml,42,91,0.05147,0.23,ci,ci38975280,2019-08-16T15:03:57.483Z,"6km WSW of Bombay Beach, CA",earthquake,0.3,0.93,0.133,24,reviewed,ci,ci
2019-08-16T12:29:51.040Z,32.866,-116.1753333,10.05,0.8,ml,8,94,0.09899,0.08,ci,ci38975272,2019-08-16T12:33:35.303Z,"22km NW of Ocotillo, CA",earthquake,0.37,1.42,0.322,3,automatic,ci,ci
2019-08-16T12:29:23.620Z,35.5556667,-117.338,2.8,1.04,ml,18,69,0.03752,0.22,ci,ci38975264,2019-08-16T12:33:03.360Z,"24km S of Trona, CA",earthquake,0.36,0.39,0.068,12,automatic,ci,ci
2019-08-16T12:26:12.220Z,32.8596667,-116.1716667,10.26,0.87,ml,14,91,0.09224,0.14,ci,ci38975256,2019-08-16T13:41:30.942Z,"22km NW of Ocotillo, CA",earthquake,0.39,0.85,0.247,7,reviewed,ci,ci
2019-08-16T12:10:45.084Z,68.5595,-147.6393,0,1.5,ml,,,,0.69,ak,ak019ah9qkei,2019-08-16T12:14:19.697Z,"99km WNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-16T12:07:53.542Z,66.3147,-157.4295,0,1.9,ml,,,,1.04,ak,ak019ah9pxzj,2019-08-16T12:12:38.932Z,"70km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-16T12:00:27.700Z,35.3548333,-117.903,6.58,2.76,ml,45,39,0.09897,0.21,ci,ci38975232,2019-08-19T22:53:17.580Z,"24km W of Johannesburg, CA",earthquake,0.31,1.22,0.181,26,automatic,ci,ci
2019-08-16T11:59:15.360Z,35.778,-117.5866667,9.63,0.93,ml,21,127,0.03868,0.21,ci,ci38975224,2019-08-16T12:02:51.231Z,"16km W of Searles Valley, CA",earthquake,0.47,0.84,0.147,9,automatic,ci,ci
2019-08-16T11:58:50.520Z,35.7765,-117.5891667,10.41,0.97,ml,18,111,0.03974,0.19,ci,ci38975216,2019-08-16T12:02:35.055Z,"17km W of Searles Valley, CA",earthquake,0.47,0.85,0.139,11,automatic,ci,ci
2019-08-16T11:58:41.151Z,66.3298,-157.2587,6.3,1.2,ml,,,,1.11,ak,ak019ah9feyb,2019-08-16T12:05:16.877Z,"66km SSW of Kobuk, Alaska",earthquake,,1,,,automatic,ak,ak
2019-08-16T11:56:32.280Z,37.5538333,-118.8771667,5.33,0.79,md,21,188,0.05257,0.03,nc,nc73251985,2019-08-19T20:33:05.323Z,"13km SE of Mammoth Lakes, CA",earthquake,0.35,0.77,0.242,18,reviewed,nc,nc
2019-08-16T11:49:31.110Z,19.368166,-155.0216675,1.43,1.78,ml,44,193,0.06087,0.24,hv,hv71089797,2019-08-16T11:55:10.870Z,"15km SW of Leilani Estates, Hawaii",earthquake,0.85,0.44,0.2,4,automatic,hv,hv
2019-08-16T11:46:42.100Z,45.8673333,-111.3673333,3.88,1.3,ml,9,114,0.303,0.2,mb,mb80357739,2019-08-16T19:18:17.710Z,"2km WNW of Manhattan, Montana",earthquake,0.64,13.72,0.027,2,reviewed,mb,mb
2019-08-16T11:41:18.320Z,38.8079987,-122.8251648,2.48,0.37,md,11,62,,0.04,nc,nc73251975,2019-08-16T12:05:02.940Z,"7km WNW of The Geysers, CA",earthquake,0.37,0.95,0.23,2,automatic,nc,nc
2019-08-16T11:40:14.500Z,38.8171654,-122.7908325,1.44,0.58,md,11,92,0.008835,0.03,nc,nc73251970,2019-08-16T11:55:02.645Z,"5km NW of The Geysers, CA",earthquake,0.35,0.7,0.03,2,automatic,nc,nc
2019-08-16T11:37:56.440Z,36.065,-117.8721667,4.14,0.84,ml,10,147,0.05431,0.17,ci,ci38975200,2019-08-16T11:41:39.962Z,"7km ENE of Coso Junction, CA",earthquake,0.47,0.66,0.179,12,automatic,ci,ci
2019-08-16T11:35:24.320Z,35.703,-117.5286667,8.17,0.91,ml,20,67,0.08724,0.17,ci,ci38975192,2019-08-16T11:41:15.961Z,"13km WSW of Searles Valley, CA",earthquake,0.35,0.96,0.101,10,automatic,ci,ci
2019-08-16T11:32:03.150Z,45.8648333,-111.3801667,3.99,1.27,ml,11,114,0.309,0.18,mb,mb80357734,2019-08-16T19:25:30.730Z,"3km WNW of Manhattan, Montana",earthquake,0.51,31.61,0.115,5,reviewed,mb,mb
2019-08-16T11:31:47.810Z,33.1565,-116.5483333,15.1,0.75,ml,17,99,0.0859,0.17,ci,ci38975184,2019-08-16T13:41:45.942Z,"10km NNE of Julian, CA",earthquake,0.47,0.67,0.17,9,reviewed,ci,ci
2019-08-16T11:30:31.740Z,33.0305,-115.9953333,5.7,0.96,ml,30,71,0.145,0.23,ci,ci38975176,2019-08-16T11:34:07.397Z,"18km SE of Ocotillo Wells, CA",earthquake,0.37,1.37,0.138,15,automatic,ci,ci
2019-08-16T11:27:27.380Z,36.1746667,-117.8795,2.53,2.56,ml,24,58,0.06036,0.19,ci,ci38975152,2019-08-16T11:38:01.300Z,"16km NNE of Coso Junction, CA",earthquake,0.4,0.8,0.202,25,automatic,ci,ci
2019-08-16T11:25:34.300Z,35.8678333,-117.7188333,6.54,0.38,ml,10,67,0.06999,0.13,ci,ci38975144,2019-08-16T11:29:18.790Z,"19km ESE of Little Lake, CA",earthquake,0.32,0.84,0.159,4,automatic,ci,ci
2019-08-16T11:23:29.680Z,35.898,-117.7123333,5.13,0.47,ml,9,87,0.07077,0.11,ci,ci38975136,2019-08-16T11:27:02.048Z,"18km ESE of Little Lake, CA",earthquake,0.3,1.7,0.107,4,automatic,ci,ci
2019-08-16T11:21:54.070Z,35.8761667,-117.7166667,8.9,1.27,ml,22,60,0.07801,0.16,ci,ci38975128,2019-08-16T11:32:54.480Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.65,0.197,20,automatic,ci,ci
2019-08-16T11:20:34.170Z,35.8701667,-117.7131667,8.42,0.65,ml,8,70,0.07446,0.1,ci,ci38975120,2019-08-16T11:24:18.862Z,"19km ESE of Little Lake, CA",earthquake,0.34,1.03,0.108,6,automatic,ci,ci
2019-08-16T11:15:53.770Z,35.8716667,-117.7113333,8.83,0.41,ml,7,70,0.07654,0.05,ci,ci38975112,2019-08-16T11:19:31.838Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.79,0.048,5,automatic,ci,ci
2019-08-16T11:15:19.860Z,35.848,-117.4753333,1.16,0.5,mh,6,123,0.1044,0.04,ci,ci37424629,2019-08-20T22:57:17.385Z,"11km NW of Searles Valley, CA",earthquake,0.18,0.43,,0,reviewed,ci,ci
2019-08-16T11:14:47.310Z,35.9828333,-117.9758333,4.71,0.13,ml,8,178,0.0736,0.04,ci,ci37424621,2019-08-20T22:44:18.171Z,"7km SSW of Coso Junction, CA",earthquake,0.2,0.66,0.041,1,reviewed,ci,ci
2019-08-16T11:14:44.940Z,35.6833333,-117.5168333,8.89,0.7,ml,17,53,0.07452,0.16,ci,ci38975104,2019-08-20T22:41:11.190Z,"14km SW of Searles Valley, CA",earthquake,0.3,0.75,0.182,2,reviewed,ci,ci
2019-08-16T11:14:05.580Z,35.9518333,-117.6641667,3.19,0.83,ml,10,97,0.01186,0.06,ci,ci38975096,2019-08-16T11:17:41.831Z,"22km E of Little Lake, CA",earthquake,0.19,0.3,0.236,7,automatic,ci,ci
2019-08-16T11:12:56.860Z,35.8751667,-117.7178333,8.79,1.22,ml,21,64,0.07667,0.15,ci,ci38975088,2019-08-16T11:23:46.060Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.7,0.185,18,automatic,ci,ci
2019-08-16T11:12:47.837Z,60.14,-152.7022,102.4,1.2,ml,,,,0.33,ak,ak019ah95kj3,2019-08-16T11:21:48.524Z,"38km S of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-16T11:06:44.389Z,36.0552,-114.6606,2.4,1.6,ml,54,174.44,0.176,1.0037,nn,nn00699972,2019-08-17T02:07:05.923Z,"17km ENE of Boulder City, Nevada",earthquake,,3.9,0.27,19,reviewed,nn,nn
2019-08-16T11:04:36.280Z,33.576,-117.2896667,16.33,0.45,ml,12,59,0.08222,0.11,ci,ci38975080,2019-08-16T15:12:41.702Z,"3km SSW of Wildomar, CA",earthquake,0.27,0.68,0.055,4,reviewed,ci,ci
2019-08-16T11:02:31.620Z,35.6843333,-117.4941667,4.88,1.66,ml,26,48,0.06051,0.17,ci,ci38975072,2019-08-16T11:06:17.233Z,"12km SW of Searles Valley, CA",earthquake,0.28,0.59,0.158,26,automatic,ci,ci
2019-08-16T11:00:45.900Z,35.7731667,-117.5681667,8.93,1.09,ml,16,137,0.04872,0.27,ci,ci38975064,2019-08-16T11:04:29.934Z,"15km W of Searles Valley, CA",earthquake,0.68,1.37,0.351,13,automatic,ci,ci
2019-08-16T10:59:44.500Z,38.8346672,-122.7743301,2.11,0.58,md,9,116,0.005428,0.02,nc,nc73251950,2019-08-16T11:14:03.356Z,"5km WNW of Cobb, CA",earthquake,0.52,0.59,0.01,2,automatic,nc,nc
2019-08-16T10:57:00.260Z,32.9128333,-116.2476667,10.59,2.15,ml,87,56,0.1484,0.21,ci,ci38975056,2019-08-16T17:39:48.940Z,"28km SSW of Ocotillo Wells, CA",earthquake,0.14,0.4,0.132,77,reviewed,ci,ci
2019-08-16T10:55:08.938Z,37.9256,46.6938,10,4.1,mb,,103,2.491,1.23,us,us600055wp,2019-08-17T11:06:54.249Z,"39km ESE of Tabriz, Iran",earthquake,7.8,2,0.14,14,reviewed,us,us
2019-08-16T10:54:27.630Z,18.6116,-64.9861,25,3.13,md,14,334,0.9822,0.34,pr,pr2019228010,2019-08-23T10:35:58.040Z,"23km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.59,23.83,0.37,9,reviewed,pr,pr
2019-08-16T10:47:19.040Z,32.9025,-116.2456667,11.94,0.72,ml,14,101,0.149,0.14,ci,ci38975048,2019-08-16T13:42:19.945Z,"28km ENE of Pine Valley, CA",earthquake,0.45,1.01,0.182,8,reviewed,ci,ci
2019-08-16T10:46:20.220Z,35.8453333,-117.4716667,0.62,1.48,ml,26,76,0.1064,0.16,ci,ci38975040,2019-08-16T10:57:28.260Z,"11km NW of Searles Valley, CA",earthquake,0.25,0.46,0.195,22,automatic,ci,ci
2019-08-16T10:43:43.090Z,35.8455,-117.4728333,0.68,1.96,ml,31,76,0.1056,0.16,ci,ci38975032,2019-08-16T10:54:26.850Z,"11km NW of Searles Valley, CA",earthquake,0.23,0.44,0.168,25,automatic,ci,ci
2019-08-16T10:34:24.970Z,35.7848333,-117.5868333,9.74,0.81,ml,11,128,0.03204,0.24,ci,ci38975024,2019-08-16T10:38:10.277Z,"17km W of Searles Valley, CA",earthquake,0.64,0.98,0.186,8,automatic,ci,ci
2019-08-16T10:32:43.070Z,18.0568,-67.2123,14,1.57,md,3,287,0.1144,0.52,pr,pr2019228009,2019-08-16T14:32:34.930Z,"3km SW of Puerto Real, Puerto Rico",earthquake,4.43,5.89,0.31,2,reviewed,pr,pr
2019-08-16T10:30:30.360Z,19.037,-67.6676,25,1.76,md,4,245,0.6792,0.38,pr,pr2019228008,2019-08-16T14:32:08.282Z,"85km NW of San Antonio, Puerto Rico",earthquake,4.21,28.38,0,1,reviewed,pr,pr
2019-08-16T10:28:35.110Z,35.8503333,-117.465,0.36,0.9,ml,14,79,0.1131,0.12,ci,ci38975016,2019-08-16T10:32:01.691Z,"11km NNW of Searles Valley, CA",earthquake,0.34,0.58,0.172,10,automatic,ci,ci
2019-08-16T10:26:17.390Z,35.677,-117.5566667,5.78,1.7,ml,23,50,0.05577,0.19,ci,ci38975008,2019-08-16T10:30:14.678Z,"12km ENE of Ridgecrest, CA",earthquake,0.31,0.87,0.104,27,automatic,ci,ci
2019-08-16T10:26:08.770Z,35.8446667,-117.4743333,1.19,1.29,ml,27,76,0.1042,0.19,ci,ci38975000,2019-08-16T10:37:15.220Z,"11km NW of Searles Valley, CA",earthquake,0.29,0.54,0.359,13,automatic,ci,ci
2019-08-16T10:20:04.679Z,36.7915,-97.67416667,7.15,1.79,ml,34,59,0.1601685695,0.17,ok,ok2019pznr,2019-08-16T13:29:51.503Z,"5km ESE of Medford, Oklahoma",earthquake,,0.7,0.16,13,reviewed,ok,ok
2019-08-16T10:19:25.300Z,36.78816667,-97.67216667,6.39,1.69,ml,45,47,0.1628680397,0.2,ok,ok2019pznq,2019-08-16T13:19:36.220Z,"5km ESE of Medford, Oklahoma",earthquake,,0.6,0.16,10,reviewed,ok,ok
2019-08-16T10:12:22.620Z,35.747,-117.5505,4.58,0.99,ml,18,138,0.07852,0.19,ci,ci38974992,2019-08-16T10:16:05.292Z,"13km W of Searles Valley, CA",earthquake,0.37,0.71,0.185,11,automatic,ci,ci
2019-08-16T10:10:06.880Z,36.0791667,-117.8616667,2.06,1.16,ml,12,141,0.03873,0.22,ci,ci38974984,2019-08-16T10:13:33.522Z,"9km ENE of Coso Junction, CA",earthquake,0.53,0.34,0.195,17,automatic,ci,ci
2019-08-16T10:08:52.150Z,45.8666667,-111.3835,4.73,1.52,ml,14,116,0.308,0.12,mb,mb80357729,2019-08-16T14:34:52.110Z,"4km WNW of Manhattan, Montana",earthquake,0.34,8.35,0.1,4,reviewed,mb,mb
2019-08-16T10:08:43.030Z,35.8996667,-117.6938333,1.93,0.27,ml,6,99,0.05967,0.08,ci,ci38974976,2019-08-16T10:12:16.891Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.96,0.14,4,automatic,ci,ci
2019-08-16T10:05:46.457Z,59.1271,-151.6742,54.5,2.2,ml,,,,0.44,ak,ak019ah8imrk,2019-08-16T10:12:56.134Z,"57km S of Homer, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-16T10:05:21.970Z,35.8328333,-117.6458333,9.72,0.55,ml,6,143,0.04282,0.14,ci,ci38974968,2019-08-16T10:08:52.498Z,"23km WNW of Searles Valley, CA",earthquake,0.85,1.5,0.08,3,automatic,ci,ci
2019-08-16T10:03:37.866Z,61.9219,-147.8448,16,2.3,ml,,,,0.64,ak,ak019ah8i6r3,2019-08-16T10:11:14.410Z,"54km ENE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-16T10:00:31.480Z,35.7676667,-117.589,3.23,1.32,ml,23,66,0.04847,0.2,ci,ci38974960,2019-08-16T10:04:15.467Z,"17km W of Searles Valley, CA",earthquake,0.34,0.94,0.134,18,automatic,ci,ci
2019-08-16T09:59:09.280Z,35.8943333,-117.7181667,1.39,0.59,ml,10,71,0.07671,0.21,ci,ci38974952,2019-08-16T10:02:40.890Z,"18km ESE of Little Lake, CA",earthquake,0.4,0.77,0.096,5,automatic,ci,ci
2019-08-16T09:57:43.750Z,35.6978333,-117.514,6.73,0.7,ml,16,136,0.08045,0.17,ci,ci38974944,2019-08-16T10:01:24.464Z,"13km SW of Searles Valley, CA",earthquake,0.43,1.03,0.11,7,automatic,ci,ci
2019-08-16T09:53:07.732Z,66.2299,-157.2166,9.2,1.1,ml,,,,1.17,ak,ak019ah87ekl,2019-08-16T09:57:29.972Z,"76km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-16T09:52:05.540Z,35.828,-117.6535,3.99,1.21,ml,21,84,0.04712,0.2,ci,ci38974928,2019-08-16T09:55:37.412Z,"23km N of Ridgecrest, CA",earthquake,0.28,0.7,0.165,18,automatic,ci,ci
2019-08-16T09:50:16.720Z,37.554,-118.8771667,5.13,0.82,md,20,188,0.05245,0.03,nc,nc73251925,2019-08-19T20:23:03.230Z,"13km SE of Mammoth Lakes, CA",earthquake,0.37,0.77,0.22,18,reviewed,nc,nc
2019-08-16T09:48:35.320Z,35.897,-117.6701667,5.34,0.3,ml,7,88,0.05327,0.09,ci,ci38974920,2019-08-16T09:52:19.654Z,"22km ESE of Little Lake, CA",earthquake,0.44,1.33,0.021,3,automatic,ci,ci
2019-08-16T09:47:24.890Z,35.7663333,-117.5916667,10.3,0.72,ml,12,110,0.04953,0.17,ci,ci38974912,2019-08-16T09:51:05.383Z,"17km W of Searles Valley, CA",earthquake,0.48,0.81,0.128,9,automatic,ci,ci
2019-08-16T09:46:20.470Z,35.8446667,-117.6638333,2.64,0.64,ml,8,85,0.06114,0.15,ci,ci38974904,2019-08-16T09:50:01.815Z,"24km ESE of Little Lake, CA",earthquake,0.32,0.49,0.164,9,automatic,ci,ci
2019-08-16T09:45:15.710Z,18.8236,-64.4686,56,3.1,md,13,341,1.5393,0.62,pr,pr2019228006,2019-08-23T10:54:14.040Z,"60km NNE of Road Town, British Virgin Islands",earthquake,6.2,20.51,0.43,8,reviewed,pr,pr
2019-08-16T09:44:12.010Z,37.5636667,-118.8861667,4.71,0.36,md,11,267,0.05361,0.03,nc,nc73251920,2019-08-16T16:52:04.422Z,"12km SE of Mammoth Lakes, CA",earthquake,1,0.77,0.104,9,reviewed,nc,nc
2019-08-16T09:43:11.150Z,35.8991667,-117.712,8.13,0.74,ml,12,64,0.06976,0.11,ci,ci38974896,2019-08-16T09:46:54.358Z,"18km ESE of Little Lake, CA",earthquake,0.27,0.84,0.241,11,automatic,ci,ci
2019-08-16T09:39:08.970Z,36.0493333,-117.7001667,-0.08,0.72,ml,11,71,0.109,0.13,ci,ci38974888,2019-08-16T09:42:47.643Z,"22km E of Coso Junction, CA",earthquake,0.26,0.59,0.203,6,automatic,ci,ci
2019-08-16T09:38:39.720Z,36.0953333,-117.9135,4.14,1.05,ml,15,92,0.05242,0.24,ci,ci38974880,2019-08-16T09:42:12.640Z,"6km NNE of Coso Junction, CA",earthquake,0.52,0.76,0.139,16,automatic,ci,ci
2019-08-16T09:37:19.270Z,45.864,-111.3726667,4.46,1.6,ml,14,113,0.308,0.21,mb,mb80357724,2019-08-16T14:26:08.220Z,"3km WNW of Manhattan, Montana",earthquake,0.52,13.56,0.033,6,reviewed,mb,mb
2019-08-16T09:35:19.241Z,31.6518,-104.3036,5,3,ml,,67,0.364,0.25,us,us600055v0,2019-08-16T11:56:48.889Z,"67km W of Mentone, Texas",earthquake,1.4,1.9,0.06,36,reviewed,us,us
2019-08-16T09:31:49.040Z,35.8648333,-117.6906667,5.93,0.98,ml,14,85,0.0824,0.17,ci,ci38974872,2019-08-16T09:35:24.595Z,"21km ESE of Little Lake, CA",earthquake,0.35,0.94,0.093,12,automatic,ci,ci
2019-08-16T09:31:23.129Z,37.0603,-116.0767,6,-0.5,ml,14,104.27,0.029,0.1278,nn,nn00700025,2019-08-17T02:07:14.904Z,"63km ENE of Beatty, Nevada",earthquake,,1.5,,,reviewed,nn,nn
2019-08-16T09:31:09.200Z,35.8098333,-117.6073333,9.33,0.68,ml,10,95,0.009924,0.22,ci,ci38974864,2019-08-16T09:34:51.119Z,"19km WNW of Searles Valley, CA",earthquake,0.62,1.01,0.099,8,automatic,ci,ci
2019-08-16T09:28:57.450Z,17.8791,-68.1463,146,3.2,md,8,335,1.0445,0.42,pr,pr2019228007,2019-08-23T10:27:29.040Z,"66km SSE of Boca de Yuma, Dominican Republic",earthquake,6.89,3.93,0.08,3,reviewed,pr,pr
2019-08-16T09:07:56.810Z,38.8376667,-122.7908333,1.73,0.17,md,14,56,0.0008339,0.03,nc,nc73251910,2019-08-19T19:37:03.800Z,"6km WNW of Cobb, CA",earthquake,0.25,0.45,0.113,2,reviewed,nc,nc
2019-08-16T09:05:37.780Z,35.4956667,-118.3471667,2.43,1.73,ml,31,61,0.1736,0.21,ci,ci38974848,2019-08-16T17:08:31.942Z,"17km SE of Bodfish, CA",earthquake,0.33,1.38,0.171,27,reviewed,ci,ci
2019-08-16T09:00:30.600Z,35.7036667,-117.539,2.89,0.61,ml,22,53,0.08506,0.14,ci,ci38974840,2019-08-21T00:57:31.770Z,"14km WSW of Searles Valley, CA",earthquake,0.21,0.32,0.062,8,reviewed,ci,ci
2019-08-16T09:00:07.790Z,35.705,-117.5358333,2.96,0.28,ml,11,126,0.0871,0.07,ci,ci37424685,2019-08-21T01:02:14.030Z,"14km WSW of Searles Valley, CA",earthquake,0.2,0.25,0.022,3,reviewed,ci,ci
2019-08-16T08:59:16.425Z,-38.5403,78.1981,10,4.4,mb,,60,0.893,0.92,us,us700058ea,2019-09-11T07:47:40.040Z,"98km SE of Amsterdam Island, France",earthquake,9.2,1.9,0.17,10,reviewed,us,us
